Time(s),AOA(deg),AeroFX(N),AeroFY(N),AeroFZ(N),AeroMX(Nm),AeroMY(Nm),AeroMZ(Nm),AirDensity(kg/m^3),CGX(m),CGY(m),CGZ(m),CPZ(m),GravityFX(N),GravityFY(N),GravityFZ(N),MOIX(kg*m^2),MOIY(kg*m^2),MOIZ(kg*m^2),Mach,Mass(kg),RollAngle(deg),TotalFX(N),TotalFY(N),TotalFZ(N),UnitRe,WindX(m/s),WindY(m/s),WindZ(m/s)
29.869853930762186,0.16382882543229813,60.58902034882067,79.77063513645905,-27.234310362930362,24.34919220163301,-16.969881602441742,8.662372768817538e-19,1.225,0.0,0.0,-2.8000000000000003,-3.0960360239474247,-422.57471779796595,248.3764573505165,-2.5267823717527733,85.0,85.0,0.3,0.17384921559679653,50.0,232.10067279844475,-361.9856974491453,328.14709248697557,-29.761092734683135,4050538.475181334,38.33031138487202,-25.5706435275987,0.0
29.870487170754284,0.16385147619734494,60.595036634234326,79.78793176448502,-27.235145256838564,24.351120609142164,-16.96922103833227,-2.2117836861364936e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0959965982946636,-422.5749525387142,248.3766033859327,-2.4726069814086884,85.0,85.0,0.3,0.17384952010237475,50.0,232.10405735608157,-361.97991590447987,328.1645351504177,-29.707752238247252,4050545.5699016433,38.33241205323454,-25.568543474675312,0.0
29.870803790750337,0.16386263840594856,60.597966619689956,79.79647386109332,-27.235557447734784,24.352067317233452,-16.968878860878544,-4.432222612405948e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0959770689252717,-422.5750734984422,248.37666592564054,-2.445513316622055,85.0,85.0,0.3,0.17384967298922943,50.0,232.1057472382587,-361.97710687875224,328.1731397867338,-29.68107076435684,4050549.132034984,38.33346234569532,-25.567493494347545,0.0
29.87238689073058,0.16391831742833893,60.61258239760511,79.83908992747197,-27.237616243214834,24.356781834249748,-16.967166333989468,-4.4321227590403084e-16,1.225,0.0,0.0,-2.8000000000000003,-3.095879589639292,-422.5755823875474,248.37709754234405,-2.310037016176153,85.0,85.0,0.3,0.17385044473107555,50.0,232.114174367229,-361.9629999899423,328.216187469816,-29.547653259390987,4050567.1129619046,38.33871376105273,-25.562243644559025,0.0
29.87266833072707,0.16392915221807677,60.615727648137145,79.84720937303622,-27.23801394393092,24.357697758212044,-16.96695920874425,8.898921913440158e-19,1.225,0.0,0.0,-2.8000000000000003,-3.095861207726148,-422.5751518491319,248.37805321831584,-2.2859232981443256,85.0,85.0,0.3,0.17385058318734112,50.0,232.11561560698095,-361.95942420099476,328.2252625913521,-29.523937242075245,4050570.338874824,38.339647321660145,-25.561310364841997,0.0
29.873020130722683,0.16394114437996468,60.61877940105987,79.8564434844917,-27.238459360529582,24.35870820010103,-16.96654668630155,-6.652434677852363e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0958399784013224,-422.57535784497503,248.37797810956357,-2.2558170327857283,85.0,85.0,0.3,0.17385075675628325,50.0,232.11749271945607,-361.9565784439152,328.2344215940553,-29.49427639331531,4050574.3828831646,38.34081426208519,-25.56014377661956,0.0
29.873020130722683,0.16394026034170536,60.618244120429935,79.8559476353119,-27.238429777965507,24.35863942599762,-16.966449019553988,-4.4321476162255937e-16,1.225,0.0,0.0,-2.8000000000000003,-3.095840978724825,-422.57589226647605,248.37706867532285,-2.255838986817224,85.0,85.0,0.3,0.17385075671500727,50.0,232.11756019072902,-361.9576481460461,328.23301631063475,-29.49426876478273,4050574.38192147,38.340814262086326,-25.560143776618304,0.0
29.873667109733532,0.1639626584106092,60.624048739615645,79.87313798068172,-27.239260889941246,24.360528545222994,-16.965723433903815,-1.109347282681835e-15,1.225,0.0,0.0,-2.8000000000000003,-3.095801555218577,-422.57610560756694,248.37720268701077,-2.200461012250713,85.0,85.0,0.3,0.17385107746346387,50.0,232.12099764524288,-361.9520568679513,328.2503406676925,-29.43972190219196,4050581.8550869958,38.34296031729796,-25.55799837023949,0.0
29.873990599238958,0.1639736872112976,60.62686950331867,79.88162226928799,-27.239670966150634,24.361454874920696,-16.965348249654646,-6.652552412262539e-16,1.225,0.0,0.0,-2.8000000000000003,-3.095782034619349,-422.57621599087827,248.37725880159803,-2.1727658162161276,85.0,85.0,0.3,0.17385123850720796,50.0,232.12271389366072,-361.9493464875596,328.258881070886,-29.41243678236676,4050585.607268903,38.34403330134757,-25.556925715213335,0.0
29.875608046766086,0.16402869347987387,60.64093743005105,79.92394504891126,-27.241719103876434,24.3660668115108,-16.96347061630057,-1.3314127491121846e-15,1.225,0.0,0.0,-2.8000000000000003,-3.09568460521203,-422.57666765932134,248.37766367931562,-2.034281373270801,85.0,85.0,0.3,0.17385205136221216,50.0,232.13127216943454,-361.9357302292703,328.3016087282269,-29.276000477147235,4050604.5460973466,38.34939817256408,-25.551562494233195,0.0
29.87589559299313,0.1640394494904253,60.644006049543734,79.93203877247768,-27.24211628916949,24.366968615737388,-16.963237400410932,-4.4329357918920654e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0956661876681277,-422.57620427899354,248.3786528283486,-2.009628209120791,85.0,85.0,0.3,0.17385219718762895,50.0,232.13273652790522,-361.9321982294498,328.3106916008263,-29.251744498290282,4050607.943705208,38.350351902028116,-25.550609060824154,0.0
29.876255025776935,0.1640512756286142,60.64692817113948,79.94119675297475,-27.242558818755278,24.367954536639147,-16.962787037886617,-4.4328031829638557e-16,1.225,0.0,0.0,-2.8000000000000003,-3.095644987380434,-422.5764015240969,248.37856444331948,-1.978854202533455,85.0,85.0,0.3,0.17385237999118136,50.0,232.13464254883425,-361.9294733529574,328.3197611962942,-29.221413021288733,4050612.2028720938,38.35154405306825,-25.54941728099018,0.0
29.876255025776935,0.16405035301938037,60.646372109350835,79.94067689062432,-27.242527949709512,24.367882163741353,-16.962685951916782,-4.431984100874499e-16,1.225,0.0,0.0,-2.8000000000000003,-3.095646029925684,-422.57695923992,248.3776153707596,-1.978880039792017,85.0,85.0,0.3,0.17385237994714137,50.0,232.13471104289516,-361.93058713056917,328.31829226138393,-29.22140798950153,4050612.2018459993,38.351544053069574,-25.549417280988717,0.0
29.87691604607187,0.16407246081758456,60.65194552235205,79.95773735940924,-27.24335427646728,24.369727821780423,-16.961891840228724,8.921216013242573e-19,1.225,0.0,0.0,-2.8000000000000003,-3.0956066433454867,-422.5771493074652,248.37773676089824,-1.922271953730018,85.0,85.0,0.3,0.17385271774982491,50.0,232.1382019272439,-361.9252037851132,328.3354741203075,-29.165626230197297,4050620.072360468,38.35373648533632,-25.54722553255653,0.0
29.877246556219333,0.16408333712053386,60.65464715002232,79.96615184042284,-27.2437617269839,24.370631656063324,-16.96148187646436,-4.4319791545027073e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0955871492257905,-422.5772481805214,248.37778613648703,-1.8939614537947307,85.0,85.0,0.3,0.17385288735821983,50.0,232.13994480592774,-361.9226010304991,328.34393797690984,-29.137723180778632,4050624.0240914384,38.35483265599626,-25.54612970862309,0.0
29.878899106956666,0.16413757494205886,60.66811756689358,80.00812115309488,-27.24579664887128,24.375130403947168,-16.95943026758424,-1.1093022454449811e-15,1.225,0.0,0.0,-2.8000000000000003,-3.095489858447856,-422.5776377599434,248.37816295280726,-1.752399974587604,85.0,85.0,0.3,0.1738537433802918,50.0,232.14863553585008,-361.90952019304984,328.3862841059021,-28.998196623458885,4050643.9686757517,38.360313458085415,-25.540650645510155,0.0
29.879192893754414,0.1641482369230168,60.67110140202726,80.0161797779782,-27.246192923436958,24.37601643095224,-16.95916945860435,-4.4311872635075023e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0954714192062176,-422.5771396976786,248.37918697365248,-1.7271946861068272,85.0,85.0,0.3,0.1738538969429974,50.0,232.1501233905505,-361.90603829565134,328.39536675163066,-28.973387609543785,4050647.5465558423,38.361287796360656,-25.539676619183496,0.0
29.8795601272516,0.1641598750648155,60.67388256686294,80.02524774160098,-27.246631975675903,24.376975390442354,-16.958679250925684,-1.1092517033486833e-15,1.225,0.0,0.0,-2.8000000000000003,-3.095450268408019,-422.57732727466237,248.37908471312875,-1.6957377106909348,85.0,85.0,0.3,0.17385408944244737,50.0,232.15205857071442,-361.9034447077994,328.40433245472974,-28.94236968636684,4050652.031628873,38.362505707938816,-25.53845909872837,0.0
29.8795601272516,0.16415891221520013,60.673305011827935,80.02470266972338,-27.246599764642802,24.37689922038247,-16.95857465447463,9.05167113438292e-19,1.225,0.0,0.0,-2.8000000000000003,-3.095451354927496,-422.5779092908484,248.3780942975223,-1.695767796262686,85.0,85.0,0.3,0.17385408939545902,50.0,232.15212800240755,-361.9046042790205,328.40279696724565,-28.94236756090549,4050652.0305340867,38.36250570794034,-25.538459098726683,0.0
29.88023549792768,0.1641806899687095,60.67862660957874,80.04160821984095,-27.247420242716498,24.378697017393563,-16.95770834883092,-1.5534070682779853e-15,1.225,0.0,0.0,-2.8000000000000003,-3.0954120422099893,-422.5780740911612,248.37820246252477,-1.637901410581435,85.0,85.0,0.3,0.17385444510412948,50.0,232.1556728482205,-361.89944748158246,328.4198106823657,-28.885321653297932,4050660.3182427795,38.364745529483585,-25.536219997702098,0.0
29.88057318326572,0.16419139357172344,60.681198646531215,80.04994016112536,-27.247824526063926,24.379576124501337,-16.957261750281027,-2.211341176303371e-16,1.225,0.0,0.0,-2.8000000000000003,-3.09539259337092,-422.57816046020145,248.378244781921,-1.6089615033722282,85.0,85.0,0.3,0.17385462370527058,50.0,232.1574426204755,-361.89696181367026,328.4281849430464,-28.856786029436154,4050664.4794970667,38.36586539277941,-25.53510049968592,0.0
29.882261609955915,0.16424476168103824,60.69401918878211,80.09149215720004,-27.249843521572387,24.38395050092639,-16.95502688347047,-4.432603319756302e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0952955354385865,-422.5784827733489,248.37859220927268,-1.4642524385965885,85.0,85.0,0.3,0.173855525050705,50.0,232.16626710875514,-361.8844635845668,328.47008436647275,-28.714095960168976,4050685.480077077,38.37146465577073,-25.52950306867122,0.0
29.88256177470084,0.1642553134651166,60.696909617099934,80.09950572188214,-27.250238465498462,24.3848190043159,-16.954736903974304,-4.43427081317836e-16,1.225,0.0,0.0,-2.8000000000000003,-3.095277089330514,-422.57794809374855,248.37965256617426,-1.4384820195599843,85.0,85.0,0.3,0.17385568673719554,50.0,232.1677788533733,-361.8810384766486,328.4791582880564,-28.688720485058447,4050689.2472344283,38.37246005259018,-25.528508000456558,0.0
29.882936980631996,0.16426674037038203,60.69953789011005,80.10846894354955,-27.25067341528665,24.38574843010426,-16.95420475376172,-2.2136375075076265e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0952560097175295,-422.57812502293837,248.3795358180493,-1.4063264866634029,85.0,85.0,0.3,0.17385588941683477,50.0,232.16974343909413,-361.87858713282833,328.48800476159886,-28.65699990195005,4050693.96949719,38.3737042868514,-25.52726417819074,0.0
29.882936980631996,0.16426573554056356,60.69893811365685,80.10789740491727,-27.250639804417503,24.385668253015254,-16.95409655561241,-4.4317986591702793e-16,1.225,0.0,0.0,-2.8000000000000003,-3.095257142034138,-422.5787323877796,248.37850228421672,-1.4063612144799436,85.0,85.0,0.3,0.17385588936670152,50.0,232.16981371068476,-361.8797942741228,328.486399689134,-28.657001018897446,4050693.9683291293,38.37370428685315,-25.527264178188812,0.0
29.883627017780295,0.16428714116945167,60.70398616833968,80.12462147522606,-27.251453307280077,24.38741355151536,-16.953154217298,-1.5534015105574865e-15,1.225,0.0,0.0,-2.8000000000000003,-3.095217942377105,-422.57886980011403,248.3785966164254,-1.3472076633868255,85.0,85.0,0.3,0.17385626387559894,50.0,232.1734130483519,-361.87488363177437,328.50321809165143,-28.598660970666902,4050702.694067079,38.375992532416745,-25.524976691588016,0.0
29.883972036354447,0.16429765070422322,60.70641759445837,80.13285737633083,-27.25185385005682,24.388265579541038,-16.952669042416126,-2.2112930731899994e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0951985587640114,-422.5789426078129,248.37863155996357,-1.3176239063950845,85.0,85.0,0.3,0.17385645191895785,50.0,232.17520997680714,-361.87252501335456,328.5114889362944,-28.569477756451903,4050707.0753169903,38.377136605631385,-25.523833003095586,0.0
29.885697129225196,0.16435004199515155,60.71853306596073,80.17392435773877,-27.253854048910995,24.3925038002154,-16.950241203240246,-2.2120645656459464e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0951018336220892,-422.57919214988976,248.37894827036246,-1.1696950090030214,85.0,85.0,0.3,0.17385740085168083,50.0,232.18416952481942,-361.860659083929,328.5528726281012,-28.423549057914016,4050729.1846402413,38.38285691583681,-25.51811462232441,0.0
29.88600381240222,0.1643604664531679,60.72132097279719,80.18188228748454,-27.25424721648082,24.39335294066266,-16.94992039710582,-4.434067948029581e-16,1.225,0.0,0.0,-2.8000000000000003,-3.095083396421292,-422.57861881733913,248.38004649623213,-1.1433461152594475,85.0,85.0,0.3,0.17385757106775232,50.0,232.18570557071186,-361.85729784454196,328.56192878371667,-28.397593331740268,4050733.1505295592,38.38387383093697,-25.51709805328309,0.0
29.886387166373495,0.16437165755341304,60.72378378143475,80.19072516214632,-27.254677402293268,24.394250122351504,-16.94934411056493,6.988484466524497e-19,1.225,0.0,0.0,-2.8000000000000003,-3.095062410992126,-422.5787840528197,248.37991463621324,-1.110476066302624,85.0,85.0,0.3,0.17385778443605648,50.0,232.18769980361827,-361.85500027138494,328.5706397983596,-28.365153468595892,4050738.1218290967,38.38514496252971,-25.51582735555772,0.0
29.886387166373495,0.16437060893038374,60.723161039755524,80.1901258355648,-27.254642331302573,24.394165716175056,-16.949232219824914,9.115414772425524e-19,1.225,0.0,0.0,-2.8000000000000003,-3.095063591001879,-422.5794178585032,248.37883613592484,-1.1105158612228365,85.0,85.0,0.3,0.17385778438256896,50.0,232.1877708036332,-361.8562568187476,328.56896197148967,-28.36515819252541,4050738.1205828832,38.38514496253171,-25.51582735555551,0.0
29.887092193245564,0.1643915979376156,60.727912653160075,80.20664027197103,-27.255447666359373,24.39585362983086,-16.948209831596685,-1.5534006938419568e-15,1.225,0.0,0.0,-2.8000000000000003,-3.095024545972988,-422.57952562735227,248.37891602552602,-1.0500455839959955,85.0,85.0,0.3,0.1738581786305923,50.0,232.19142516243406,-361.8516129741922,328.5855562974971,-28.30549325035537,4050747.3062256365,38.38748268990138,-25.513490427434142,0.0
29.8874447066816,0.16440189081362672,60.73019185686826,80.21476582686155,-27.255843861720404,24.39667610106011,-16.947684048658324,-4.431721142890951e-16,1.225,0.0,0.0,-2.8000000000000003,-3.09500524873041,-422.57958374895384,248.378943272024,-1.0198031869419424,85.0,85.0,0.3,0.17385837658811484,50.0,232.19324950910595,-361.8493918920856,328.59370909888554,-28.275647048662346,4050751.918467105,38.388651501834666,-25.512322020596027,0.0
29.889207273861775,0.16445319205807513,60.74154409982206,80.25527606064703,-27.257822226313163,24.400765751808876,-16.945053071068795,-4.432447676187581e-16,1.225,0.0,0.0,-2.8000000000000003,-3.094908962327345,-422.5797546678399,248.37922794240043,-0.8685804688354324,85.0,85.0,0.3,0.1738593754852111,50.0,232.20234541580348,-361.8382105680178,328.6345040030475,-28.126402695148595,4050775.191917649,38.39449550314603,-25.506480050839563,0.0
29.88952061913825,0.16446347105191209,60.74421985420966,80.26316713794813,-27.258213144755267,24.401593592850865,-16.944699699564904,6.924733129850519e-19,1.225,0.0,0.0,-2.8000000000000003,-3.0948905507961397,-422.579140541422,248.38036564213803,-0.8416394080391285,85.0,85.0,0.3,0.17385955465695116,50.0,232.20390619361493,-361.8349206872124,328.64353278008616,-28.099852552794395,4050779.3664664044,38.39553440649744,-25.5054415118357,0.0
29.889912300733844,0.16447440038675593,60.74650395950915,80.27187313807879,-27.258637866923237,24.402455675396943,-16.94407698218607,-8.874677009340533e-16,1.225,0.0,0.0,-2.8000000000000003,-3.094869683914517,-422.5792929668427,248.38021803457875,-0.8080385054251167,85.0,85.0,0.3,0.17385977924782278,50.0,232.2059303104092,-361.83278900733353,328.65209117265755,-28.066676372348354,4050784.599242195,38.39683302286173,-25.504143352256467,0.0
29.889912300733844,0.16447330608147837,60.7458574937168,80.2712446351481,-27.258601272991992,24.40236680514507,-16.94396130859804,-6.652126679769578e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0948709135892365,-422.5799543511439,248.37909264389367,-0.8080838254553839,85.0,85.0,0.3,0.17385977919075776,50.0,232.2060019123855,-361.8340968574271,328.65033727904176,-28.066685098447376,4050784.5979126277,38.39683302286401,-25.50414335225394,0.0
29.89063264791249,0.16449383143686264,60.75028854354507,80.28751961363223,-27.259397178442278,24.4039921870339,-16.94285466658327,-6.652105064520987e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0948320672397425,-422.58003007806445,248.37915748107213,-0.7462665487303184,85.0,85.0,0.3,0.17386019416376022,50.0,232.2097118206611,-361.82974153451937,328.66667709470437,-28.005663727172596,4050794.266429722,38.399221313399536,-25.501755903178566,0.0
29.89099282150181,0.1645038837828277,60.75240329474269,80.29551967187031,-27.259788384514277,24.40478249201683,-16.94228614959666,-4.4316482076404537e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0948128787688622,-422.580072317282,248.37917670890852,-0.7153503647013224,85.0,85.0,0.3,0.1738604025310232,50.0,232.21156384703943,-361.8276690225393,328.6746963807788,-27.9751387492156,4050799.121209267,38.400415404634124,-25.500562238385474,0.0
29.892793689448425,0.164553975337617,60.76293105421909,80.3353971960021,-27.261741701977076,24.40871049909326,-16.93944139540423,-2.2112762585726167e-16,1.225,0.0,0.0,-2.8000000000000003,-3.094717143344313,-422.5801583925439,248.3794280270651,-0.5607580522853084,85.0,85.0,0.3,0.1738614538885587,50.0,232.22079740947817,-361.8172273383248,328.71482522306724,-27.822499754262385,4050823.616943308,38.406385799852366,-25.494593981720925,0.0
29.893113843750047,0.1645640896710917,60.765484483738405,80.34320952982323,-27.262129870159615,24.40951500273602,-16.939053633065257,8.974488384280298e-19,1.225,0.0,0.0,-2.8000000000000003,-3.0946987752819393,-422.5795012207017,248.38060688103099,-0.5332107732550071,85.0,85.0,0.3,0.17386164246339117,50.0,232.22238337090167,-361.81401673696325,328.7238164108542,-27.795340643414622,4050828.0105760996,38.407447171895846,-25.493532993186843,0.0
29.89351403662707,0.1645747298219468,60.76757595026026,80.3517611611596,-27.26254838907221,24.410338979601732,-16.93838208512004,-1.3313668224965339e-15,1.225,0.0,0.0,-2.8000000000000003,-3.094678052741797,-422.5796396448108,248.38044287990292,-0.49886229106132873,85.0,85.0,0.3,0.17386187883746876,50.0,232.2244376031291,-361.81206369455055,328.7322040410625,-27.76141068013354,4050833.517890543,38.408773873558474,-25.49220677232093,0.0
29.89351403662707,0.16457358786641715,60.766904987060315,80.35110202288013,-27.262510206747923,24.410245396574688,-16.93826253940767,-1.33133708529127e-15,1.225,0.0,0.0,-2.8000000000000003,-3.0946793341319254,-422.58032979283786,248.37926859644864,-0.4989136297234893,85.0,85.0,0.3,0.17386187877658854,50.0,232.2245096642626,-361.8134248057776,328.73037061932877,-27.761423836471412,4050833.5164720854,38.40877387356108,-25.492206772318045,0.0
29.894250042201566,0.16459359988549774,60.7709900711217,80.36710596934986,-27.263295348309274,24.41180282688611,-16.937067244610507,-2.2110964270720615e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0946407331155683,-422.5803709277785,248.3793177738061,-0.4357183493182504,85.0,85.0,0.3,0.17386231550979572,50.0,232.2282756496353,-361.80938085665684,328.74642374315596,-27.699013697627525,4050843.6919833915,38.41121383274145,-25.489767698824885,0.0
29.894618044988814,0.16460338648826714,60.772927493066916,80.3749644956821,-27.263680886536626,24.41255821822497,-16.936453769028773,-2.211115762906594e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0946216771342523,-422.5803960124402,248.3793286621297,-0.40411286567641014,85.0,85.0,0.3,0.17386253480722585,50.0,232.230155616792,-361.8074685193733,328.7542931578118,-27.667793752213036,4050848.801426511,38.412433755915266,-25.488548224457162,0.0
29.896458058925052,0.16465214198921346,60.78256627625705,80.41412891691314,-27.26560576046373,24.416310817205666,-16.93338410637785,-1.109271535033085e-15,1.225,0.0,0.0,-2.8000000000000003,-3.0945266115198193,-422.5803906330673,248.37954533338592,-0.24607335425045562,85.0,85.0,0.3,0.1738636412463829,50.0,232.23952813078694,-361.7978243568102,328.7936742502991,-27.511679114714184,4050874.5805153647,38.4185333081124,-25.482450922915692,0.0
29.896785172513717,0.16466207135674554,60.78498664078389,80.42184991069186,-27.26599064752937,24.417089839332775,-16.93296003665694,-4.4310531676705215e-16,1.225,0.0,0.0,-2.8000000000000003,-3.094508305813079,-422.57968804799225,248.38076710102806,-0.21790543594474343,85.0,85.0,0.3,0.1738638396941688,50.0,232.24113975047368,-361.7947014072084,328.8026170117199,-27.483896083474114,4050879.204179551,38.41961764000099,-25.48136699461178,0.0
29.897194064499548,0.16467239337765935,60.786870805422275,80.43022866617525,-27.266402181757957,24.41787254530545,-16.93223714847767,9.897212770309905e-19,1.225,0.0,0.0,-2.8000000000000003,-3.094487754906556,-422.57981119989233,248.38058605105124,-0.1827922503943853,85.0,85.0,0.3,0.1738640884402064,50.0,232.24322432429523,-361.79294039447007,328.8108147172265,-27.449194432152343,4050884.999750112,38.42097304087798,-25.480012099687578,0.0
29.897194064499548,0.16467120172187924,60.78617455791091,80.42953735939066,-27.26636234285098,24.41777398626164,-16.93211364272817,-4.4314538887956375e-16,1.225,0.0,0.0,-2.8000000000000003,-3.0944890901440694,-422.58053134588033,248.37936079124424,-0.18285013924969462,85.0,85.0,0.3,0.17386408837525769,50.0,232.24329668398204,-361.79435678796943,328.8088981506349,-27.449212482100673,4050884.998236861,38.42097304088093,-25.480012099684316,0.0
29.897946074245425,0.16469064793957344,60.78988693615095,80.44523686627004,-27.26713531034049,24.419257759407934,-16.930825092119804,-1.1092776994211755e-15,1.225,0.0,0.0,-2.8000000000000003,-3.094450783841391,-422.58053517797657,248.37939370650065,-0.11824510151507184,85.0,85.0,0.3,0.1738645479558158,50.0,232.24711927362807,-361.79064824182564,328.8246305727707,-27.38538041185556,4050895.7060719617,38.42346579886313,-25.477520273724583,0.0
