Time(s),AngularVelocityX(rad/s),AngularVelocityY(rad/s),AngularVelocityZ(rad/s),EstimatedIntegrationError,EulerAngleX(rad),EulerAngleY(rad),EulerAngleZ(rad),OrientationQuaternion0,OrientationQuaternion1,OrientationQuaternion2,PositionX(m),PositionY(m),PositionZ(m),VelocityX(m/s),VelocityY(m/s),VelocityZ(m/s)
13.615435699991435,-0.024221861417922822,-0.001720425307001991,1.2057447556329827e-16,0.0004093143833752403,3.019218729658141,0.262411284281734,1.5549626219852195,0.989581950942167,-0.05958750015109191,-0.13106053834932035,-375.37816524220267,207.2879869402744,4092.310577546918,-24.1730338816184,14.788420717002479,183.3718717880222
13.691899867064189,0.008963824224989893,-0.03339776249452529,2.7208486847404855e-16,0.0010052953035478707,3.0185635050938595,0.2637182302754008,1.55479487307767,0.9894771685107727,-0.059890261445583744,-0.13171204177554313,-377.2190253257356,208.4208736997465,4106.289518405563,-23.97409809466276,14.846295918797185,182.26287561777283
13.769393323934528,0.042858070358793215,-0.06560534916007886,1.225075271050539e-16,0.0003517509446811452,3.020491583755614,0.26757333252669413,1.5543039084155488,0.9892805842033601,-0.058872831331988625,-0.13363348405938724,-379.06881861128124,209.57393069016604,4120.370321670405,-23.77036375784571,14.908747132015783,181.1438082749592
13.847009748920645,0.06495938186954722,-0.0863409291957133,-7.37988921425591e-17,0.0021092833718388336,3.0244997934836397,0.2734458347753932,1.5535741476841707,0.98900261665004,-0.056793152069650396,-0.13655793387963647,-380.9072227172066,210.7321564869634,4134.386574058805,-23.602295356807712,14.935046942052963,180.02403961236962
13.925767726037169,0.0763128462013747,-0.09677255128573739,-1.468656665916562e-16,0.0003094820687857294,3.029977174775175,0.2807554576426332,1.5527010460418509,0.988651829324134,-0.053963898857554295,-0.1401932854658028,-382.7601471439127,211.90867893425386,4148.520219292537,-23.462267035382823,14.930385180018051,178.88864645349904
14.003085607712904,0.06976101729728094,-0.09006189539391427,-1.0389902552577412e-16,0.0009854045914353844,3.035508701778561,0.28804697545826247,1.5518709775545947,0.9882824566415168,-0.051109637212021816,-0.14381430713721682,-384.57042021141194,213.06127448159856,4162.30833498892,-23.37259516041764,14.875437245225168,177.77111919727182
14.081602021406326,0.04655394774780604,-0.06747964712844756,-1.0425151961734346e-16,0.0007529527901315591,3.039954760193805,0.2942681840557515,1.5511945051869276,0.9879437751966939,-0.048810841992713405,-0.14689996797652205,-386.4035736545119,214.22533262702788,4176.221573904033,-23.327714684187434,14.769927228335117,176.63172574582322
14.1602784726427,0.017668420914028808,-0.03973840599421087,1.6998495416967516e-16,9.213378010257418e-05,3.042389980200218,0.29850059988704897,1.5507492890127255,0.9876908947029428,-0.04753872976668761,-0.14899790977806823,-388.23767703235654,215.3826308907069,4190.0734329654115,-23.29936397441311,14.645856851260145,175.49037807926788
14.239482676841348,-0.01583763213875241,-0.007830491689184253,3.052583801845518e-16,0.0009574435902600642,3.04241137234735,0.30037998164864466,1.5505543894645406,0.98755163199788,-0.04749730515175434,-0.14993043188038305,-390.0825074213415,216.53709178312445,4203.927526527003,-23.28559888288527,14.504827088837587,174.34248790344301
14.320272212112444,-0.047922924524224815,0.022437445498095766,4.70996862494176e-16,0.0010961621105066884,3.0398305092354607,0.2997680914655893,1.550619779864811,0.9875351095292985,-0.048781908629729136,-0.14962996138111756,-391.9630542615804,217.70326378552957,4217.96547364264,-23.267171176439096,14.366270136933638,173.17769893300726
14.401286853848317,-0.07810831773397077,0.05073130164343175,7.042346771404584e-16,0.0016979765293125206,3.0348045769552607,0.2968040639476796,1.5509450318276305,0.9876288276406404,-0.05131400581386132,-0.1481638168045783,-393.84720218165694,218.8616469890162,4231.948305026959,-23.245998372867355,14.231478554220137,172.0161684390041
14.482302112811745,-0.09371966930933454,0.06487932385535296,6.888757778573145e-16,0.00058486090426698,3.0278502049439244,0.29199903168236235,1.5515012311420866,0.9877952663491234,-0.054831980247508204,-0.14578194998519864,-395.7284389340138,220.01050210065551,4245.837631955148,-23.184768631800548,14.141841098341223,170.86859962981617
14.562337653680805,-0.09510995907603524,0.06412010739154535,6.209439796777948e-16,0.0009304970155340289,3.020407693964762,0.2867925849604782,1.5521421342650734,0.9879577707075333,-0.058600856785253896,-0.14319590842498026,-397.58023275916065,221.14026477069447,4259.468269572469,-23.084369564808334,14.094413061950569,169.74781150951128
14.643185288646986,-0.07805593681495515,0.04378016047611675,4.0613148105027786e-16,0.0008107006654232614,3.0133685630756233,0.28225955571633154,1.5527333441619076,0.9880647593366482,-0.06216080476619011,-0.14093990882612867,-399.4408287483665,222.27939083860863,4273.146633359198,-22.927009717224866,14.101147926251224,168.62886060910128
14.724297548302197,-0.03137740310092256,-0.006124502284388905,8.514283745330384e-17,0.00043711050178462925,3.0088487290152757,0.2806052917578561,1.552957255854876,0.9880369689676171,-0.06442434928259132,-0.14011508700675315,-401.29050884306935,223.4270427390429,4286.779522717576,-22.667405885454805,14.210415282544508,167.52173164124696
14.805871340562009,0.025258435188494882,-0.06595169271426701,-2.651831661595393e-16,0.0009382857414985869,3.008486270458776,0.2835215165962326,1.5525487157366733,0.9878217352987557,-0.06454801465288924,-0.14156844969669605,-403.1272826956653,224.5923718360233,4300.399783198389,-22.36550844402611,14.361409299812124,166.41623503514276
14.888523800174612,0.07541349630417264,-0.11917731811556029,-4.1456980088725936e-16,0.0034123917218450376,3.012468489313578,0.2912286708108127,1.5514869616219364,0.9873999575866892,-0.0624335185454729,-0.14540753121501798,-404.9637693646694,225.78519113004896,4314.108322050993,-22.084074849635336,14.491363762877649,165.29883834637323
14.971443581411608,0.10301402189666124,-0.14950760073678915,-5.584743504209696e-16,0.0008357853616222636,3.019577170781127,0.3024269228673232,1.5500079022631081,0.9867920054723187,-0.05870810030735801,-0.1509759808807723,-406.7861308119446,226.98942204072307,4327.768258085498,-21.882250694148045,14.543038535429961,164.17401082898988
15.052864355224335,0.10063539306852266,-0.1491963631893957,-5.216686855606626e-16,0.0006790425712477069,3.027605220912378,0.31470802977032303,1.5484800152346054,0.9860799559056498,-0.054509940675690545,-0.1570690158208813,-408.56285213361025,228.17249238191104,4341.090149528292,-21.774922856366118,14.503259121160204,163.0596987190985
15.134703504800353,0.07706423934514238,-0.12658670045571802,-2.7843948471859975e-16,0.004061571011815355,3.034544474946278,0.32601830814886945,1.5471586430545097,0.9853641074639204,-0.05087037405551559,-0.16266836735620657,-410.34279225725754,229.35545104855757,4354.388623782035,-21.73045868483527,14.3995261090515,161.92957876956106
15.217222983382708,0.042075498879805155,-0.09134996170513682,-2.307358560990376e-17,0.000520760950016482,3.0392264282761245,0.33506098263940326,1.5461557178309062,0.984738691276916,-0.04838902336442854,-0.1671383947353077,-412.1354054725624,230.53811851881764,4367.703712030996,-21.724686722821314,14.25633321717264,160.78250835739635
15.298243728266547,0.007632466746111358,-0.05551271036916829,1.4551276150830744e-16,0.0016421875121657898,3.0410088698647466,0.3409678423627812,1.545519944584271,0.9842859230451403,-0.047396534185330144,-0.17005733381210844,-413.8955368185602,231.687367113964,4380.684823112248,-21.72334034718105,14.114531290853312,159.65733080683813
15.38018652225533,-0.023361488821149797,-0.022323034496311865,4.3055467480319445e-16,0.0019719447160789845,3.0402198146564863,0.3441139099057682,1.5451832264838399,0.9839997591669607,-0.047722820428455194,-0.1716146331132106,-415.67527020428673,232.83847573878808,4393.721145482387,-21.71320889099611,13.983355452398774,158.52484799327829
15.461222907991386,-0.056007268730650456,0.012467870199278717,5.275836393146109e-16,0.0007077103367059122,3.037028275042098,0.3445481436023506,1.5451373251251423,0.9838852692331816,-0.04928437316208815,-0.17183538522344624,-417.4346586652212,233.96616163748837,4406.522127228118,-21.71266564344468,13.844190025445792,157.4066905043017
15.540817865210206,-0.08649256373573297,0.04466044290755726,8.579348942335556e-16,0.00204435150212956,3.0314233262324763,0.3422618527168473,1.5454004885093346,0.9839379163639063,-0.052089133260349835,-0.17071373048879165,-419.1628044812478,235.06270933036063,4419.0073798829535,-21.709275687284276,13.71056835923206,156.31434706280092
15.621005260980638,-0.11051086505592164,0.06980786681730906,9.6044752041999e-16,0.0002404175885513564,3.0236171241156997,0.33760286754889207,1.5459676898682961,0.9841194040655037,-0.05602923102794749,-0.16841726410992233,-420.90298890382047,236.15724220464918,4431.498017158215,-21.686186607001893,13.596749430604632,155.22466296803432
15.699712447477577,-0.1224083636267973,0.08222306839955687,8.805758052432821e-16,0.0032592898076680057,3.0146287115869184,0.3315806370389454,1.546752892970697,0.9843562844655708,-0.06058503236526263,-0.16543971324226558,-422.6078229346297,237.22421124380054,4443.673677675753,-21.62879952951513,13.521753223340783,154.168878497602
15.77973509471659,-0.10919608241763931,0.06943003199720385,7.427044377055261e-16,0.004390562037377748,3.0054310865954608,0.3253571274535118,1.5476225199617977,0.9845725567021468,-0.06525327207441692,-0.16235374656298454,-424.3340272243969,238.30559112072226,4455.968332213821,-21.498618562167884,13.521352763076285,153.1137925572959
15.858277520057406,-0.07939453580073114,0.03966139733787402,5.0594602505126195e-16,0.0004291853803511805,2.998119412438001,0.321004460886017,1.5482674138006642,0.9846747947159927,-0.06895384011188317,-0.16018983966145453,-426.0158282253146,239.36933794479236,4467.953991249872,-21.31689018307784,13.575808553175358,152.0902303722086
15.935354766134568,-0.04483604696747478,0.004482981172445354,2.0083289441906417e-16,0.0001790128895514146,2.993456072141827,0.31935920553218233,1.5485205190203697,0.9846413358717134,-0.07128858267173759,-0.1593698158469433,-427.65105043651903,240.41870317337896,4479.638207270204,-21.117475644704776,13.64905118420912,151.09186832791755
16.01341309686493,-0.020525005527087987,-0.02160510725215427,2.2497941804820736e-17,0.0007596855399756388,2.9909393257776995,0.32008376366708535,1.5484045119453766,0.9844937056531466,-0.07250999564835003,-0.15972946462386003,-429.2926577067365,241.48581662973692,4491.39270997706,-20.949246237768083,13.686289840382038,150.0803164077631
16.092864041404486,-0.003264502219420644,-0.04133657056709454,-1.7321593221130679e-16,0.0008440133878141045,2.9898548919562633,0.3225411952573414,1.548009068986952,0.9842595073763138,-0.07298353466308681,-0.16095250967189662,-430.9512484217731,242.57369118548115,4503.275833629136,-20.80078420962429,13.699900872764669,149.05153251908163
16.172816444537474,0.012908764206200393,-0.05998454700116654,-2.39716245811225e-16,0.0006405141249881128,2.9901172324573597,0.3266286290226183,1.5473493794788304,0.9839418599124861,-0.07275277391547776,-0.16298730375307632,-432.60820124686956,243.66975515482994,4515.151611450575,-20.654442163257446,13.711097768507527,148.01933812351535
16.2531411602728,0.012337535652220231,-0.06227590045734107,-2.1597178447216098e-16,0.00039949724916730497,2.990917592015013,0.331525518955576,1.546561727489098,0.9835734172141013,-0.07223545281650562,-0.16542406396949236,-434.2632480119803,244.7696041828651,4526.999416383175,-20.557539721208215,13.67105551208211,146.9784474745976
16.334170168618563,0.01049665982121006,-0.06266735951211838,-1.9071182759683718e-16,0.0010296906546400425,2.991570489169072,0.3365272822467233,1.5457598103088699,0.9831848201749499,-0.07178609182940486,-0.16791160580888603,-435.9252670259742,245.8755625052133,4538.866461108046,-20.464995550384096,13.627557296256045,145.9306403142668
16.416306535026976,0.010945702054928822,-0.06435269885995336,-1.8733902758265562e-16,7.082035734872809e-05,2.99217501127583,0.3416907560333087,1.5449338499247771,0.982774525913778,-0.07135423222891309,-0.17047816406583352,-437.6021559349884,246.9933660046217,4550.809185050592,-20.36713334538112,13.590887498308378,144.87214394552143
16.498534007854627,0.0069182289368235235,-0.06078349270537073,-1.535343417371545e-16,0.0035103630477005187,2.99265317151699,0.34680311209219816,1.5441178619388012,0.9823573940835368,-0.07098363838009923,-0.17301792440137176,-439.27339640889863,248.1089364712591,4562.678097475338,-20.283760226140508,13.541572861500015,143.81287567713073
16.582435679550343,-0.0081759137774339,-0.045747293041236065,-7.348626270186601e-17,0.0029057441234874954,2.9924537288599025,0.35132309573369613,1.543396663953713,0.9819611152751447,-0.07095956563957992,-0.17526243444669243,-440.972789744296,249.24186482395916,4574.698787484888,-20.23293943534779,13.456741353547173,142.72845433576435
16.66480791129101,-0.027808846674424598,-0.025731533608989,9.490845929019498e-17,0.00011554087222719781,2.9909057648682764,0.3543331674680846,1.542913417680045,0.981643994650201,-0.07163673741393174,-0.17675709318340285,-442.63775648071726,250.3465580335029,4586.41182611619,-20.200620948501818,13.35662482330885,141.66325022542085
16.745665012802487,-0.055399523409652464,0.002202200887038746,3.0477537013694826e-16,0.0013439085643500732,2.9874983403139206,0.3552850406660016,1.5427592287567742,0.9814372813761921,-0.07328243254744744,-0.17723014233052825,-444.2709758552378,251.4213669252576,4597.823900549566,-20.198429988709286,13.227507491592307,140.6146649149995
16.828081535606163,-0.07523657594680774,0.02291687347779775,3.512554793917141e-16,0.0003900152194291039,2.9820642407897724,0.3541524390532689,1.5429514499112595,0.9813334785041243,-0.07598150196316145,-0.17666713246668098,-445.93495649428814,252.5068427897164,4609.369097993201,-20.172800351461824,13.123338474110726,139.55490532548893
16.91006647072017,-0.08128885856728227,0.030414030021407714,4.3285517157345553e-16,0.00015658203716982679,2.975699690830157,0.3519149585032328,1.543343366485229,0.9812810199752866,-0.07916994253938059,-0.1755523012281348,-447.58640831804337,253.58005227876887,4620.767700620299,-20.108329141274723,13.063452789449913,138.51258824565912
16.993187964343434,-0.07502007289723386,0.025868977306898147,3.5477316533059397e-16,0.0013410291598399933,2.9692785318814554,0.34953719937549665,1.5437754411992164,0.9812266829562302,-0.08239153646309579,-0.17436433158013442,-449.2539382380286,254.6646780799331,4632.2374978148455,-20.00953793113873,13.039084556267662,137.46550055787893
17.077859880725843,-0.06542791224977322,0.017584415371477646,2.877473052504553e-16,0.002003451446321016,2.963488928671125,0.34776030313995543,1.5441096708488748,0.9811361140367937,-0.08528611224764705,-0.17347316072105873,-450.9434164317199,255.76819197437348,4643.832026542941,-19.899679292825752,13.023428839959932,136.40430323680042
17.162108952749346,-0.06232375212051849,0.014684665616629166,2.000100927615409e-16,0.00023310653224757554,2.9581388586936432,0.34636105634344017,1.5443814860321021,0.9810235220390193,-0.08795407879576399,-0.17276843841575665,-452.6162446605105,256.8637326390542,4655.279497124994,-19.807706858409503,12.9879628555675,135.34998849685522
17.24481741992817,-0.04861229425907367,0.0010728097063553033,2.0406014755342273e-16,0.0013501663380660167,2.9535551603035413,0.3456771316583787,1.544517321891393,0.9808773345564467,-0.09022386973382512,-0.1724201093256217,-454.2496029413734,257.93772018211683,4666.431572112897,-19.68578275963468,12.985766639765979,134.32292021199288
17.328934600641766,-0.038875274284901576,-0.009459288296469078,2.1013986746211951e-16,0.000560308110937436,2.9499310734777975,0.3460979037837297,1.5444307598061693,0.9806766151335258,-0.09198746728752778,-0.17262413770463264,-455.90052677170377,259.0296695914794,4677.68660794619,-19.572954466864587,12.970525827969803,133.2807255017882
17.41260815869457,-0.029559110388762248,-0.020092274628651992,7.553280536050226e-17,0.0003262070237759637,2.9468700579982396,0.3471975708536653,1.5442014100381372,0.9804414444229289,-0.09345211228646103,-0.17316808487263308,-457.5339301128519,260.11391520366595,4688.795390392269,-19.460667689513333,12.954638312545013,132.2476063396665
17.497162865449106,-0.008454056761873888,-0.042132955893450244,-1.7890851314825163e-17,0.0010830347510768046,2.945010356832518,0.34971106238921285,1.5436700575772988,0.9801399951971004,-0.0942796443512692,-0.17442092584528868,-459.17328807713585,261.2100101181674,4699.933685974826,-19.309816810149602,12.977723609348955,131.21129583545374
17.58301184793148,0.016240576214455894,-0.06768356907595272,-3.2500202633785266e-16,0.0016134110445506504,2.9450404775899837,0.35436817084402317,1.5426804585964078,0.9797405748201707,-0.09410649135762267,-0.1767483275765395,-460.82379760397913,262.3258272235085,4711.15306905114,-19.14440411403846,13.014367126996584,130.16387734045912
17.668879813682047,0.03962700276423023,-0.09189246777275398,-5.827608709278194e-16,0.005899008878416863,2.946931035188376,0.3610804999695645,1.5412591520462509,0.9792417660387402,-0.09294812871538512,-0.18010352691524645,-462.46077500604264,263.4447586762285,4722.285101513046,-18.982380317764196,13.048545701839851,129.11936720190056
17.75385078512137,0.050459621532379414,-0.10401219183836102,-7.349092255959028e-16,0.002248430122533186,2.9503782229026236,0.3694792807280207,1.539501917929715,0.9786495161699904,-0.09096477532816293,-0.184297562796231,-464.0677625524312,264.55410384329286,4733.212597395439,-18.85958266622042,13.044075713722489,128.08417173208954
17.837265506719206,0.04107065246611573,-0.09661437084760456,-5.90594105171262e-16,0.00035544864589498725,2.953637244868467,0.3777599177778607,1.5377958447492486,0.978038564621346,-0.08907370979249607,-0.18842569695304603,-465.6381490559424,265.63962415177264,4743.854083469266,-18.797440205255842,12.978246606163069,127.06185644081718
17.919138565278885,0.01982672722442407,-0.07749172941215496,-3.591876574902937e-16,0.000799573918636899,2.955603483890006,0.3847710561928365,1.5363681949348285,0.9774705729959997,-0.08785694659432318,-0.19191553195031735,-467.17614495154197,266.6979332512781,4754.215736264546,-18.77347760412853,12.873805061133357,126.05338430220839
18.00218896001549,0.0026561114182127483,-0.06176858858721716,-3.11687277733136e-16,0.0006797718832470161,2.9561266463317937,0.39048325268656586,1.5352100838679543,0.9769508430736209,-0.087389530080663,-0.1947556947427507,-468.73369110372107,267.76342935711983,4764.64223253592,-18.737298844277802,12.782933078055693,125.03492107762706
18.085701753582285,-0.016951268830617365,-0.04330429243534442,-2.4824122032456567e-16,0.0012643880978025197,2.9551870941497227,0.39479141473739876,1.5343343594478733,0.9764951859397276,-0.08768573844168857,-0.19689631778866948,-470.2973699654807,268.8267690258685,4775.04148253944,-18.71016761950929,12.682916910937509,124.01120592400834
18.169883251769207,-0.036339400411961834,-0.024687530508597556,-1.1894528853277823e-17,0.00011681763828208576,2.952704052658855,0.39758861519589095,1.5337600933358302,0.9761141500101449,-0.08879023990649869,-0.1982855462218172,-471.87135827335413,269.8901527479748,4785.437571820443,-18.68397561694087,12.58255591804105,122.98174933528763
18.25375492737129,-0.05292172093541541,-0.008467410005813327,6.073588006241585e-17,0.0005253741148482394,2.9487953914898792,0.3989008324904705,1.5334863252167945,0.9758108751144537,-0.09064614513927012,-0.19893632140833223,-473.4372311253661,270.9414376978749,4795.709369317695,-18.651788045760046,12.49107409425984,121.96043002740275
18.33924724669172,-0.060514158259460604,-0.0005358478877362152,7.485334462060195e-17,0.005169206848363715,2.943872135434707,0.3992359975555118,1.5334149962279073,0.9755520834685666,-0.09303452371131637,-0.19910026749282203,-475.0294405501954,272.0064928557882,4806.091868177976,-18.59338436018502,12.428107547368004,120.92798362105701
18.42570288058093,-0.06153585311777655,0.001231272607256625,8.031154463635375e-17,0.0004085891320437898,2.9385518718904784,0.39915912312481616,1.5334320385986568,0.9753086413518398,-0.09563245751412659,-0.19905772670729285,-476.63378649831884,273.07893209816064,4816.501877448932,-18.517375738646628,12.384331389224398,119.89049141723292
18.510578962260197,-0.06803201162107261,0.007912622778815326,1.8707325783532237e-16,0.00017858129253159278,2.93306437326134,0.39875517347739015,1.5335240647869581,0.9750818814722227,-0.09832508931430341,-0.19885053161175875,-478.20304749780104,274.1274280467705,4826.634472898511,-18.45880410743212,12.323919913886659,118.87246245048681
18.596602861211434,-0.06917063700851461,0.009321351171102284,1.7491270684374323e-16,0.00021359512209021583,2.927182893774802,0.39798248343283266,1.5337041541325636,0.9748634832462193,-0.10122518745820752,-0.1984570597776542,-479.7879103064195,275.18549452428124,4836.816176953065,-18.385193666958273,12.278817387357162,117.84665473806234
18.684196278400595,-0.06096159844659521,0.001675463997799588,1.263388344822069e-16,0.0043346608927180875,2.921461877522738,0.39744446723947446,1.5338323690346158,0.9746219806273274,-0.10403677655349412,-0.1981788294663842,-481.3941383019829,276.26002760373837,4847.093291486402,-18.284756575114034,12.260801915378272,116.80953816721656
18.773338846489025,-0.04499460289289549,-0.014098525439431627,9.553689220452023e-17,0.0014477775222677457,2.9166598338579575,0.3979483255624203,1.5337073347720025,0.9743207051993787,-0.10635403897059235,-0.19842134656382354,-483.018544818099,277.3531711305591,4857.459224114448,-18.15769002004409,12.267402607478987,115.76119011812749
18.860871371613815,-0.04209877282090409,-0.01879584494837798,7.114006095661447e-17,0.00016788983615229858,2.9128132348665985,0.39944421106292277,1.533332330767617,0.9739696248095495,-0.1081600014455617,-0.19916124513198366,-484.60370750599,278.42583111000323,4867.547009451233,-18.067881180765813,12.23378196245462,114.73072618010534
18.947778589235416,-0.04827470845986147,-0.015869840084737824,8.458513892597084e-17,0.0019228153639343475,2.9087555299434444,0.4009202574828811,1.5329560483522926,0.9736049868323678,-0.11006772039853997,-0.19989057223703285,-486.1710428485485,279.48644467990493,4877.473465086267,-18.002133513835034,12.172998429246665,113.70772804593214
19.03629249873879,-0.057076524443312016,-0.011116090786073571,9.448738394902917e-17,0.002342348787295605,2.9039790788432858,0.4020824855290355,1.5326539946510296,0.973226364215349,-0.11233788939863049,-0.20046078999351744,-487.76179692110344,280.56083506047565,4887.492155356196,-17.94172094071565,12.102812290499465,112.66830770700564
19.123335386705882,-0.06413284010293618,-0.008200947737799693,1.0304246372045037e-16,0.0023739913875210103,2.898665647905688,0.4029451973964703,1.5324246092161098,0.9728405259694847,-0.11488159032102478,-0.20087894361622738,-489.3205832088075,281.61165743617994,4897.25481274911,-17.878258883307783,12.03829791742274,111.65002489532365
19.20878276457644,-0.07218507166589895,-0.004270475638665394,1.0757495784909604e-16,0.00025224110620654584,2.892734384942914,0.4034110057771703,1.5322979346848102,0.9724502220507811,-0.11774330039264819,-0.20109522898253393,-490.84591273595817,282.63723483166956,4906.752363147726,-17.82039805123464,11.970735558648698,110.652698195624
19.292649275797658,-0.06813900195022185,-0.011208503271374303,4.550082406359622e-17,0.0023158148883762057,2.886707796555115,0.40397033651924286,1.5321407615385867,0.9720366116694749,-0.12064486087391173,-0.20135685219804517,-492.33696268024335,283.63965856055836,4915.991611037125,-17.732156688503157,11.940261125218601,109.6805583240938
19.377893962727192,-0.06303651190292622,-0.018702338713954148,1.170612899338215e-17,0.0016058378851170787,2.8810279695163032,0.4052570378993998,1.5317711197684645,0.9715648503052525,-0.12333867418064123,-0.2019842232410726,-493.84449788202,284.6564742828951,4925.299288380297,-17.641653192638977,11.912020755000837,108.6948511465959
19.461557896738466,-0.056376744019825314,-0.026974850774000483,-4.4058214425537144e-17,0.000249919544821038,2.8757602107386027,0.40704913044303037,1.531244659640273,0.9710618314340788,-0.12580291381973863,-0.20286696813214414,-495.3168164232833,285.6519277679181,4934.352722463432,-17.55022106387271,11.889243958417921,107.72974824143208
19.544318693612276,-0.04647360625874806,-0.03753572052152107,-1.3510663525513192e-16,0.0017944878517071603,2.8711907202710067,0.40962099986229644,1.5304737408841635,0.97052002769606,-0.12788272263898862,-0.20414521212624143,-496.7652353102133,286.63536663076155,4943.229114999514,-17.452139973686812,11.87716114367515,106.77774194063745
19.628431428166323,-0.03456994997863124,-0.04926662946893054,-1.5422796479218329e-16,0.0009401767494812003,2.867336039993589,0.41312476571298223,1.5294049530697231,0.969926501348707,-0.12955984466401532,-0.2058964939430207,-498.22888267525025,287.63407037285265,4952.169864594596,-17.348825744298413,11.871181289836628,105.8123366564491
19.71131951349691,-0.016051014573610772,-0.06641193147016139,-3.4389550737820895e-16,0.000162252702482593,2.864639575563248,0.41772014651991374,1.5279827127315186,0.9692940149844984,-0.13060791552926088,-0.20820344665916435,-499.6618931578147,288.618714808191,4960.901150843656,-17.226404997100026,11.889471185280401,104.86462561954951
19.794411976793675,0.008972447980950489,-0.08897138164765314,-5.042948101775725e-16,0.00047945587467368764,2.8635047076520106,0.42388436550173797,1.5260564300526183,0.9685990072709285,-0.13080135628821962,-0.21130747900158298,-501.08744946781707,289.6082529014321,4969.575264660754,-17.081409057460434,11.933608570952645,103.91830613817505
19.87900831164774,0.0336092778790183,-0.11072655868341436,-6.343564195746797e-16,0.001397765178221703,2.864312778982502,0.43207427299371487,1.5234881653613748,0.9678125476070328,-0.12992466045625944,-0.21543698239413106,-502.5260946516072,290.6199165716122,4978.32570666689,-16.93695075650606,11.977333467317239,102.95676039194448
19.964608772439,0.0536035110285218,-0.1278685409463573,-7.103326179418116e-16,0.0004980879426716371,2.866686365764978,0.44184324644846923,1.5204314193808672,0.9669429126637313,-0.12818259493528242,-0.22035963402872058,-503.97063519326827,291.6460958911688,4987.097203406162,-16.808382500660876,12.004776213990912,101.98463847491328
20.049654023420462,0.07926559498580568,-0.15006405409648324,-8.527098588881074e-16,0.00022531040418239133,2.8708400674495858,0.45325846220898136,1.5168865228142727,0.9659804798081334,-0.12546382768451017,-0.22610200612358672,-505.3936140555533,292.66941011927827,4995.729646932308,-16.658719042453292,12.057189185525704,101.02380830709097
20.135678684505393,0.08746458359999755,-0.1561927431410637,-8.301594384218132e-16,0.002395295387541337,2.8764536516149932,0.4661300302332841,1.5129427179874568,0.9649053362102581,-0.12193253386607948,-0.23255810863679374,-506.82205658900193,293.70687830083585,5004.378244135169,-16.564362367794573,12.048550548196872,100.04717672997502
20.223172793982013,0.07517150325635735,-0.1436277261562319,-6.296199513501086e-16,0.0031266959266717546,2.8818923905320197,0.4788589396129326,1.5091034551195137,0.9637837079947037,-0.11847946991881245,-0.23891967849187778,-508.2694304683826,294.7580739858574,5013.088005963032,-16.52517785911465,11.975091427555864,99.04575967734863
20.309054230026746,0.05379814660122351,-0.12306155158575913,-6.370274487074615e-16,0.0005228487729069761,2.885904557231532,0.48994008641692155,1.5058049399859603,0.9627239470922188,-0.1158089361323919,-0.24443969398152304,-509.6881225401647,295.7820212939177,5021.5517717353305,-16.513772703916796,11.869690605856137,98.057762502595
20.39333796586251,0.036958501540319995,-0.10704118669937113,-5.568201336655507e-16,0.0025314652806264007,2.8883886890582433,0.4992971612597806,1.5030413073702864,0.9617491451465967,-0.1139782601452814,-0.24908960412151274,-511.0789802699743,296.778645963938,5029.775760527188,-16.488085508266455,11.782216860005642,97.09314774475908
20.478540006686842,0.024152355025320617,-0.09512838049394143,-4.639329929271226e-16,0.0012403337600091883,2.8897727935093087,0.5075983912956871,1.5005971328223746,0.9608178981296334,-0.11273846870741297,-0.25320785039096944,-512.4822255308,297.77926424650985,5038.006934003255,-16.448204194144576,11.70933053259093,96.1233236341215
20.562149436254543,0.008184361836207691,-0.08079451497446252,-4.069913358335785e-16,0.00011713458567567952,2.890132456733765,0.5147527296748571,1.4984897192291218,0.9599543229528076,-0.11206137046798789,-0.2567532235386198,-513.8560728655617,298.7549205927596,5046.003961932528,-16.417868959698882,11.6256875311184,95.17115371446388
